wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_jahn_var,ijk_u_jahn_var,ijk_wager_var,ijk_u_wager_var,boot_var,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test
0.1737732246246381,0.18187604050099862,0.7900393438223418,0.7217346744634463,0.02021566342862845,0.007089302127875332,0.019030727539991854,0.006052649295021974,0.0034868745590217725,0.28,0.199,0.2634032634032634,0.20512820512820512
0.15872954474284964,0.16053521817969646,0.7946006282505486,0.7629405372602805,0.004511468563703947,0.0012845167280981437,0.004264568850706219,0.0010768074595430828,0.0010612463394533212,0.299,0.203,0.2703962703962704,0.17016317016317017
0.16594585815801335,0.16522063215160684,0.7762166843150916,0.7617687585048386,0.016186677059895942,0.0045478137809760125,0.01527431515528562,0.00383776248903356,0.003105009753234265,0.308,0.205,0.27505827505827507,0.19347319347319347
0.1588857424866868,0.1698983746061588,0.8085040349389573,0.7959638958231969,0.00705090790436633,0.0011106064582125028,0.006616590188282437,0.0007635349191640727,0.0013149184513302679,0.326,0.174,0.3123543123543124,0.1794871794871795
0.17679940559015597,0.1837308694518825,0.7804770814405848,0.8083885832135216,0.003994659808127353,0.0016593915465145364,0.0035592515847349447,0.0012569870820515142,0.00019675673186782155,0.297,0.195,0.2913752913752914,0.21212121212121213
0.16301609015573984,0.16751442591040352,0.7728734335642778,0.8061801169416329,0.0058502690596016335,0.002049720619206443,0.005420427091498355,0.001677752630295219,0.003452939108889051,0.303,0.193,0.27505827505827507,0.18414918414918416
0.1763161785682887,0.180279498806453,0.7969629734430439,0.8063671649430092,0.007340400384587515,0.0028221282209416514,0.007057373049448035,0.0026056896825266537,0.0020238345434746823,0.293,0.208,0.30303030303030304,0.2261072261072261
0.1780933872063697,0.18962797674891088,0.7937015073467053,0.7576826074538205,0.01183093027192458,0.004338608110268502,0.011137992044716313,0.003742694318672011,0.007349679021972874,0.305,0.198,0.3146853146853147,0.2261072261072261
0.17058086509712403,0.17155722625604958,0.7792013127369326,0.8103529941214909,0.005153914659744565,0.0017824843595657773,0.004589808340409361,0.0012732749166831973,0.0007773580418121004,0.325,0.202,0.3123543123543124,0.20512820512820512
0.16687466410107382,0.17421472324140164,0.7834262034132635,0.7617446496152098,0.013282240254433513,0.003269081674295989,0.012290011524887772,0.0024144612030664245,0.0031593102861005914,0.293,0.188,0.317016317016317,0.19813519813519814
0.15375196399641652,0.1599891000834231,0.8163163243766178,0.8016015046239383,0.003729681610391951,0.0012997859557029113,0.003366959286054507,0.0009657361941018904,0.001142032483859855,0.294,0.178,0.28438228438228436,0.17715617715617715
0.18229861568536937,0.1870901602523228,0.8082511130053733,0.7423818881973623,0.03243250910875849,0.008452103656395257,0.029114048373565665,0.005541828705475892,0.004748656746692139,0.314,0.207,0.331002331002331,0.21212121212121213
0.1732696140199954,0.1762810178699577,0.8124307004827743,0.8697060874027984,0.0037883763212344193,0.0012784886368627387,0.003472470690929913,0.0010046211859688248,0.0011889778182461687,0.319,0.198,0.31002331002331,0.21212121212121213
0.16726585623942478,0.1720743947015357,0.7823585470608662,0.7620890828784354,0.014299657675168775,0.0045680604771925655,0.013289128297441577,0.0036865785833495313,0.005216605105460712,0.304,0.218,0.2703962703962704,0.20046620046620048
