wb_pred,rf_pred,true_pred,wb_test_mse,rf_test_mse,ijk_wager_var,ijk_butt_var,ijk2_butt_var,boot_var,portion_zero_weights_train
0.5101619934669934,0.4975319526435332,0.544682573691026,0.21090108833149734,0.22159707382591143,0.0,0.0,0.0,0.0,0.3013013013013013
0.5518334489346066,0.624430827252797,0.544682573691026,0.20678954465687718,0.2129579074899329,0.0,0.0,0.0,0.0,0.2772772772772773
0.540460273331751,0.6259507138812133,0.544682573691026,0.2222128004800685,0.22687264086582493,0.0,0.0,0.0,0.0,0.3013013013013013
0.5505184269666827,0.6176688933675863,0.544682573691026,0.22797643847249185,0.23346128136462618,0.0,0.0,0.0,0.0,0.2922922922922923
0.5435412468505322,0.5929890518617713,0.544682573691026,0.22423677009777776,0.2276071766924066,0.0,0.0,0.0,0.0,0.30930930930930933
0.5352028889575813,0.5705776819015039,0.544682573691026,0.23069483442755698,0.24282598600100366,0.0,0.0,0.0,0.0,0.3103103103103103
0.5420717916057134,0.6249007118524283,0.544682573691026,0.21079435245051104,0.22184350425613625,0.0,0.0,0.0,0.0,0.30430430430430433
0.522454633820838,0.5073004459240736,0.544682573691026,0.22010295098146546,0.2227567054151105,0.0,0.0,0.0,0.0,0.27427427427427425
0.5359104536370906,0.6064074946078994,0.544682573691026,0.22668616992943294,0.24205597307906063,0.0,0.0,0.0,0.0,0.3013013013013013
0.5456712820068094,0.6088718375406367,0.544682573691026,0.2134222883202044,0.22102165892828532,0.0,0.0,0.0,0.0,0.30430430430430433
0.5340619206714798,0.5543754171803068,0.544682573691026,0.21154751067322364,0.2161592243446404,0.0,0.0,0.0,0.0,0.26926926926926925
0.5262923049048489,0.5665203468480692,0.544682573691026,0.22263353281021125,0.2308926592122063,0.0,0.0,0.0,0.0,0.2822822822822823
0.5364451550966315,0.459952837416357,0.544682573691026,0.213817244463206,0.2251812631051128,0.0,0.0,0.0,0.0,0.2962962962962963
0.573173205269536,0.5280118226422579,0.544682573691026,0.22602057649576435,0.22719134715893324,0.0,0.0,0.0,0.0,0.27627627627627627
0.5179154292356377,0.3433846990220159,0.544682573691026,0.21842333459967084,0.23323115947173537,0.0,0.0,0.0,0.0,0.2772772772772773
0.5519372473379425,0.5283226522366081,0.544682573691026,0.2135426074763227,0.22128672926108642,0.0,0.0,0.0,0.0,0.3013013013013013
0.5300062253740008,0.552735561637421,0.544682573691026,0.21495658878962626,0.2185286741167565,0.0,0.0,0.0,0.0,0.26926926926926925
0.5590631978417968,0.5255034875452524,0.544682573691026,0.21773537180211372,0.22885759301561032,0.0,0.0,0.0,0.0,0.3063063063063063
0.5052651747144771,0.5104959062513209,0.544682573691026,0.21771168851384678,0.22328135934722623,0.0,0.0,0.0,0.0,0.25925925925925924
0.5543404057115744,0.5356274930243399,0.544682573691026,0.2089903264868227,0.21654665561185038,0.0,0.0,0.0,0.0,0.2922922922922923
0.559364572255443,0.5728937860519938,0.544682573691026,0.22734798968517117,0.2320441212897648,0.0,0.0,0.0,0.0,0.2852852852852853
0.5592837759715231,0.5782721724031463,0.544682573691026,0.2351190238889216,0.24216829517161406,0.0,0.0,0.0,0.0,0.2702702702702703
0.5502268205121202,0.5352679207870785,0.544682573691026,0.2192049196908882,0.22367040619112466,0.0,0.0,0.0,0.0,0.2862862862862863
0.5537639372066763,0.5306473513687479,0.544682573691026,0.2041114460063168,0.21949287467104237,0.0,0.0,0.0,0.0,0.26626626626626626
0.5579687783380651,0.4915120380419905,0.544682573691026,0.2208746137093055,0.21826048005667134,0.0,0.0,0.0,0.0,0.32232232232232233
0.5490056667584658,0.5799933906908789,0.544682573691026,0.22588286265559931,0.23366008526957466,0.0,0.0,0.0,0.0,0.2982982982982983
0.5438035497759788,0.47642658878220845,0.544682573691026,0.2157254535608279,0.22136834116422455,0.0,0.0,0.0,0.0,0.3133133133133133
0.5218040099963912,0.5028841387735732,0.544682573691026,0.23215555856332876,0.23375012789630478,0.0,0.0,0.0,0.0,0.2752752752752753
0.5391658865216008,0.49122831076999757,0.544682573691026,0.20582259447609624,0.21063385818339758,0.0,0.0,0.0,0.0,0.2972972972972973
